"RANKINDEX","PrePRODUCT_ID","PrePRODUCT_NAME","PreCATEGORY","PreBRAND","PreCOST_PRICE","PreUNIT_PRICE","TRANSACTION_ID","STORE_ID","TRANSACTION_DATE","PRODUCT_ID","QUANTITY","DISCOUNT_PERCENT","f","o_YEAR","o_MONTH","TOTAL_QUANTITY"
30,"P_046","Product 046","Electronics","BrandB","276","472","117385","104","7/25/2025","P_046","2","5",,"2025","7","43"
31,"P_005","Product 005","Sports","BrandD","58.75","90.98","117376","103","7/3/2025","P_005","4","0",,"2025","7","44"
31,"P_008","Product 008","Clothing","BrandC","110.44","203.49","117381","103","7/31/2025","P_008","5","20",,"2025","7","44"
33,"P_009","Product 009","Clothing","BrandC","96.09","153.81","117379","103","7/20/2025","P_009","2","20",,"2025","7","46"
33,"P_023","Product 023","Home","BrandA","193.9","336.3","117391","105","7/13/2025","P_023","3","15",,"2025","7","46"
35,"P_014","Product 014","Grocery","BrandD","191.33","306.92","117393","101","7/9/2025","P_014","3","5",,"2025","7","47"
36,"P_002","Product 002","Sports","BrandC","165.08","307.45","117473","103","7/31/2025","P_002","5","10",,"2025","7","50"
36,"P_021","Product 021","Grocery","BrandD","112.23","191.7","117368","101","7/12/2025","P_021","5","5",,"2025","7","50"
36,"P_032","Product 032","Home","BrandB","115.04","135.47","117465","106","7/11/2025","P_032","5","15",,"2025","7","50"
39,"P_038","Product 038","Sports","BrandC","324.13","448.92","117403","107","7/3/2025","P_038","4","5",,"2025","7","51"
40,"P_016","Product 016","Grocery","BrandB","183.48","329.03","117374","107","7/17/2025","P_016","1","10",,"2025","7","52"
40,"P_047","Product 047","Grocery","BrandC","237.02","303.44","117447","105","7/24/2025","P_047","3","20",,"2025","7","52"
42,"P_043","Product 043","Home","BrandA","216.59","306.16","117376","102","7/3/2025","P_043","2","10",,"2025","7","53"
42,"P_044","Product 044","Grocery","BrandD","145.03","274.52","117395","101","7/22/2025","P_044","1","15",,"2025","7","53"
44,"P_015","Product 015","Home","BrandD","281.43","463.89","117445","105","7/20/2025","P_015","4","5",,"2025","7","55"
45,"P_036","Product 036","Sports","BrandD","115.24","225.27","117388","101","7/13/2025","P_036","3","15",,"2025","7","56"
45,"P_039","Product 039","Electronics","BrandD","179.34","242.93","117372","108","7/10/2025","P_039","4","10",,"2025","7","56"
47,"P_007","Product 007","Clothing","BrandD","133.42","217.47","117398","101","7/22/2025","P_007","2","0",,"2025","7","60"
48,"P_045","Product 045","Grocery","BrandA","68.92","109.5","117383","103","7/20/2025","P_045","2","0",,"2025","7","66"
49,"P_049","Product 049","Grocery","BrandD","372.65","441.43","117382","102","7/6/2025","P_049","4","0",,"2025","7","67"
50,"P_040","Product 040","Grocery","BrandA","196.15","286.01","117450","101","7/18/2025","P_040","3","20",,"2025","7","71"
1,"P_039","Product 039","Electronics","BrandD","179.34","242.93","117895","108","8/22/2025","P_039","5","0",,"2025","8","17"
2,"P_026","Product 026","Clothing","BrandB","148.98","285.01","117850","105","8/12/2025","P_026","3","5",,"2025","8","23"
2,"P_034","Product 034","Electronics","BrandD","301.56","358.22","117857","102","8/28/2025","P_034","2","5",,"2025","8","23"
4,"P_024","Product 024","Electronics","BrandC","208.42","299.74","117807","105","8/22/2025","P_024","4","20",,"2025","8","24"
5,"P_012","Product 012","Clothing","BrandD","260.56","358.56","117798","103","8/18/2025","P_012","2","15",,"2025","8","25"
6,"P_029","Product 029","Home","BrandB","316.8","425.97","117832","106","8/30/2025","P_029","2","20",,"2025","8","26"
6,"P_050","Product 050","Home","BrandB","202.07","315.93","117841","101","8/13/2025","P_050","3","10",,"2025","8","26"
8,"P_008","Product 008","Clothing","BrandC","110.44","203.49","117890","106","8/26/2025","P_008","3","0",,"2025","8","27"
8,"P_017","Product 017","Home","BrandB","314.84","458.33","117824","105","8/20/2025","P_017","2","15",,"2025","8","27"
10,"P_006","Product 006","Grocery","BrandA","14.29","17.66","117838","104","8/15/2025","P_006","1","10",,"2025","8","30"
10,"P_042","Product 042","Electronics","BrandD","54.28","78.27","117853","105","8/12/2025","P_042","2","5",,"2025","8","30"
12,"P_040","Product 040","Grocery","BrandA","196.15","286.01","117867","107","8/6/2025","P_040","5","20",,"2025","8","31"
13,"P_004","Product 004","Sports","BrandC","89.45","155.17","117811","104","8/16/2025","P_004","3","0",,"2025","8","32"
13,"P_007","Product 007","Clothing","BrandD","133.42","217.47","117810","108","8/17/2025","P_007","4","15",,"2025","8","32"
13,"P_025","Product 025","Electronics","BrandB","92.74","144.61","117805","107","8/21/2025","P_025","5","10",,"2025","8","32"
16,"P_020","Product 020","Home","BrandB","33.73","56.75","117810","101","8/17/2025","P_020","2","15",,"2025","8","33"
17,"P_010","Product 010","Sports","BrandB","13.81","16.9","117914","104","8/23/2025","P_010","3","5",,"2025","8","34"
18,"P_022","Product 022","Sports","BrandB","188.76","337.73","117965","102","8/22/2025","P_022","5","0",,"2025","8","35"
18,"P_023","Product 023","Home","BrandA","193.9","336.3","117816","101","8/26/2025","P_023","5","10",,"2025","8","35"
18,"P_027","Product 027","Clothing","BrandD","116.38","197.63","117810","104","8/17/2025","P_027","1","5",,"2025","8","35"
21,"P_038","Product 038","Sports","BrandC","324.13","448.92","117845","102","8/16/2025","P_038","1","5",,"2025","8","36"
21,"P_048","Product 048","Sports","BrandA","232.9","350.44","117825","108","8/30/2025","P_048","5","0",,"2025","8","36"
23,"P_016","Product 016","Grocery","BrandB","183.48","329.03","117814","104","8/25/2025","P_016","3","15",,"2025","8","37"
24,"P_041","Product 041","Home","BrandB","230.38","350.8","117818","108","8/21/2025","P_041","3","15",,"2025","8","38"
25,"P_043","Product 043","Home","BrandA","216.59","306.16","117804","103","8/19/2025","P_043","3","20",,"2025","8","39"
26,"P_009","Product 009","Clothing","BrandC","96.09","153.81","117815","105","8/16/2025","P_009","2","0",,"2025","8","41"
26,"P_037","Product 037","Clothing","BrandB","67.57","108.84","117800","102","8/31/2025","P_037","4","15",,"2025","8","41"
28,"P_019","Product 019","Electronics","BrandB","170.91","230.23","117812","102","8/12/2025","P_019","5","5",,"2025","8","42"
28,"P_046","Product 046","Electronics","BrandB","276","472","117812","102","8/12/2025","P_046","4","15",,"2025","8","42"
30,"P_036","Product 036","Sports","BrandD","115.24","225.27","117837","103","8/13/2025","P_036","1","5",,"2025","8","43"
31,"P_047","Product 047","Grocery","BrandC","237.02","303.44","117804","104","8/19/2025","P_047","5","5",,"2025","8","44"
32,"P_001","Product 001","Home","BrandD","291.46","482.98","117908","101","8/2/2025","P_001","2","15",,"2025","8","45"
32,"P_005","Product 005","Sports","BrandD","58.75","90.98","117803","106","8/28/2025","P_005","2","5",,"2025","8","45"
32,"P_018","Product 018","Sports","BrandB","285.64","426.52","117817","106","8/23/2025","P_018","4","15",,"2025","8","45"
35,"P_003","Product 003","Clothing","BrandD","95.83","145.24","117820","103","8/14/2025","P_003","2","10",,"2025","8","46"
36,"P_015","Product 015","Home","BrandD","281.43","463.89","117802","103","8/7/2025","P_015","5","0",,"2025","8","47"
36,"P_049","Product 049","Grocery","BrandD","372.65","441.43","117864","108","8/13/2025","P_049","1","5",,"2025","8","47"
38,"P_014","Product 014","Grocery","BrandD","191.33","306.92","117799","102","8/19/2025","P_014","2","0",,"2025","8","48"
39,"P_002","Product 002","Sports","BrandC","165.08","307.45","117806","103","8/1/2025","P_002","4","20",,"2025","8","49"
39,"P_028","Product 028","Grocery","BrandB","285.08","486.14","117813","101","8/1/2025","P_028","4","10",,"2025","8","49"
41,"P_032","Product 032","Home","BrandB","115.04","135.47","117806","103","8/1/2025","P_032","3","5",,"2025","8","50"
42,"P_030","Product 030","Home","BrandB","272.48","363.65","117822","107","8/21/2025","P_030","5","10",,"2025","8","51"
43,"P_013","Product 013","Sports","BrandB","198.67","397.19","117801","105","8/14/2025","P_013","1","10",,"2025","8","53"
44,"P_033","Product 033","Home","BrandC","17.69","29.81","117830","103","8/21/2025","P_033","4","15",,"2025","8","54"
45,"P_044","Product 044","Grocery","BrandD","145.03","274.52","117815","106","8/16/2025","P_044","3","15",,"2025","8","55"
46,"P_011","Product 011","Home","BrandA","63.95","107.43","117859","108","8/30/2025","P_011","1","20",,"2025","8","58"
46,"P_021","Product 021","Grocery","BrandD","112.23","191.7","117807","102","8/22/2025","P_021","5","20",,"2025","8","58"
48,"P_031","Product 031","Clothing","BrandD","69.33","125.63","117877","105","8/10/2025","P_031","5","10",,"2025","8","60"
49,"P_035","Product 035","Clothing","BrandC","41.43","64.34","117830","103","8/21/2025","P_035","5","15",,"2025","8","61"
50,"P_045","Product 045","Grocery","BrandA","68.92","109.5","117859","101","8/30/2025","P_045","1","5",,"2025","8","79"
1,"P_014","Product 014","Grocery","BrandD","191.33","306.92","118400","101","9/24/2025","P_014","2","0",,"2025","9","17"
2,"P_035","Product 035","Clothing","BrandC","41.43","64.34","118272","103","9/3/2025","P_035","3","20",,"2025","9","19"
3,"P_023","Product 023","Home","BrandA","193.9","336.3","118331","106","9/27/2025","P_023","4","0",,"2025","9","21"
4,"P_013","Product 013","Sports","BrandB","198.67","397.19","118289","104","9/28/2025","P_013","1","5",,"2025","9","24"
5,"P_042","Product 042","Electronics","BrandD","54.28","78.27","118345","108","9/19/2025","P_042","5","20",,"2025","9","26"
6,"P_047","Product 047","Grocery","BrandC","237.02","303.44","118288","101","9/22/2025","P_047","1","15",,"2025","9","27"
7,"P_039","Product 039","Electronics","BrandD","179.34","242.93","118280","102","9/17/2025","P_039","1","10",,"2025","9","29"
8,"P_010","Product 010","Sports","BrandB","13.81","16.9","118268","107","9/17/2025","P_010","3","20",,"2025","9","30"
8,"P_020","Product 020","Home","BrandB","33.73","56.75","118326","103","9/20/2025","P_020","1","15",,"2025","9","30"
10,"P_016","Product 016","Grocery","BrandB","183.48","329.03","118278","104","9/6/2025","P_016","3","20",,"2025","9","31"
11,"P_043","Product 043","Home","BrandA","216.59","306.16","118264","101","9/3/2025","P_043","3","5",,"2025","9","32"
12,"P_017","Product 017","Home","BrandB","314.84","458.33","118287","102","9/8/2025","P_017","1","0",,"2025","9","33"
13,"P_003","Product 003","Clothing","BrandD","95.83","145.24","118254","104","9/9/2025","P_003","4","20",,"2025","9","34"
14,"P_009","Product 009","Clothing","BrandC","96.09","153.81","118266","101","9/30/2025","P_009","4","5",,"2025","9","35"
14,"P_028","Product 028","Grocery","BrandB","285.08","486.14","118275","104","9/30/2025","P_028","2","10",,"2025","9","35"
14,"P_049","Product 049","Grocery","BrandD","372.65","441.43","118290","107","9/14/2025","P_049","3","0",,"2025","9","35"
17,"P_029","Product 029","Home","BrandB","316.8","425.97","118252","105","9/18/2025","P_029","2","10",,"2025","9","36"
18,"P_031","Product 031","Clothing","BrandD","69.33","125.63","118282","102","9/11/2025","P_031","2","10",,"2025","9","39"
18,"P_033","Product 033","Home","BrandC","17.69","29.81","118257","106","9/23/2025","P_033","5","5",,"2025","9","39"
18,"P_048","Product 048","Sports","BrandA","232.9","350.44","118257","108","9/23/2025","P_048","1","5",,"2025","9","39"
21,"P_007","Product 007","Clothing","BrandD","133.42","217.47","118256","106","9/17/2025","P_007","2","10",,"2025","9","40"
21,"P_011","Product 011","Home","BrandA","63.95","107.43","118288","104","9/22/2025","P_011","1","0",,"2025","9","40"
21,"P_030","Product 030","Home","BrandB","272.48","363.65","118254","107","9/9/2025","P_030","2","15",,"2025","9","40"
21,"P_032","Product 032","Home","BrandB","115.04","135.47","118262","104","9/11/2025","P_032","1","5",,"2025","9","40"
25,"P_021","Product 021","Grocery","BrandD","112.23","191.7","118287","102","9/8/2025","P_021","3","5",,"2025","9","41"
25,"P_038","Product 038","Sports","BrandC","324.13","448.92","118270","106","9/17/2025","P_038","3","0",,"2025","9","41"
27,"P_004","Product 004","Sports","BrandC","89.45","155.17","118258","102","9/2/2025","P_004","2","10",,"2025","9","42"
28,"P_026","Product 026","Clothing","BrandB","148.98","285.01","118394","105","9/5/2025","P_026","5","15",,"2025","9","43"
28,"P_046","Product 046","Electronics","BrandB","276","472","118332","102","9/29/2025","P_046","4","0",,"2025","9","43"
30,"P_018","Product 018","Sports","BrandB","285.64","426.52","118270","101","9/17/2025","P_018","2","15",,"2025","9","44"
30,"P_044","Product 044","Grocery","BrandD","145.03","274.52","118255","108","9/6/2025","P_044","1","15",,"2025","9","44"
32,"P_037","Product 037","Clothing","BrandB","67.57","108.84","118293","105","9/2/2025","P_037","2","20",,"2025","9","45"
32,"P_040","Product 040","Grocery","BrandA","196.15","286.01","118354","104","9/1/2025","P_040","3","10",,"2025","9","45"
34,"P_034","Product 034","Electronics","BrandD","301.56","358.22","118282","101","9/11/2025","P_034","1","20",,"2025","9","46"
35,"P_002","Product 002","Sports","BrandC","165.08","307.45","118268","101","9/17/2025","P_002","5","10",,"2025","9","47"
35,"P_045","Product 045","Grocery","BrandA","68.92","109.5","118251","108","9/3/2025","P_045","4","10",,"2025","9","47"
37,"P_036","Product 036","Sports","BrandD","115.24","225.27","118265","108","9/14/2025","P_036","5","0",,"2025","9","49"
38,"P_024","Product 024","Electronics","BrandC","208.42","299.74","118260","107","9/20/2025","P_024","3","15",,"2025","9","51"
38,"P_050","Product 050","Home","BrandB","202.07","315.93","118273","107","9/22/2025","P_050","5","20",,"2025","9","51"
40,"P_001","Product 001","Home","BrandD","291.46","482.98","118253","107","9/9/2025","P_001","3","0",,"2025","9","52"
40,"P_015","Product 015","Home","BrandD","281.43","463.89","118260","101","9/20/2025","P_015","4","0",,"2025","9","52"
42,"P_006","Product 006","Grocery","BrandA","14.29","17.66","118259","105","9/22/2025","P_006","1","10",,"2025","9","54"
43,"P_008","Product 008","Clothing","BrandC","110.44","203.49","118284","106","9/18/2025","P_008","1","15",,"2025","9","55"
43,"P_019","Product 019","Electronics","BrandB","170.91","230.23","118266","102","9/30/2025","P_019","5","5",,"2025","9","55"
45,"P_025","Product 025","Electronics","BrandB","92.74","144.61","118313","108","9/28/2025","P_025","3","15",,"2025","9","57"
46,"P_005","Product 005","Sports","BrandD","58.75","90.98","118269","108","9/4/2025","P_005","4","10",,"2025","9","58"
47,"P_012","Product 012","Clothing","BrandD","260.56","358.56","118274","106","9/21/2025","P_012","5","0",,"2025","9","59"
48,"P_027","Product 027","Clothing","BrandD","116.38","197.63","118256","108","9/17/2025","P_027","2","5",,"2025","9","68"
49,"P_041","Product 041","Home","BrandB","230.38","350.8","118257","107","9/23/2025","P_041","3","5",,"2025","9","71"
50,"P_022","Product 022","Sports","BrandB","188.76","337.73","118273","108","9/22/2025","P_022","4","5",,"2025","9","74"
1,"P_036","Product 036","Sports","BrandD","115.24","225.27","120053","103","1/22/2026","P_036","2","0",,"2026","1","11"
2,"P_014","Product 014","Grocery","BrandD","191.33","306.92","119964","108","1/10/2026","P_014","2","10",,"2026","1","18"
3,"P_004","Product 004","Sports","BrandC","89.45","155.17","120047","105","1/30/2026","P_004","5","0",,"2026","1","19"
3,"P_008","Product 008","Clothing","BrandC","110.44","203.49","119993","107","1/31/2026","P_008","5","0",,"2026","1","19"
5,"P_003","Product 003","Clothing","BrandD","95.83","145.24","120021","103","1/30/2026","P_003","5","10",,"2026","1","20"
5,"P_006","Product 006","Grocery","BrandA","14.29","17.66","119954","102","1/17/2026","P_006","2","0",,"2026","1","20"
7,"P_050","Product 050","Home","BrandB","202.07","315.93","119973","103","1/2/2026","P_050","3","20",,"2026","1","21"
8,"P_038","Product 038","Sports","BrandC","324.13","448.92","120009","106","1/7/2026","P_038","1","15",,"2026","1","22"
8,"P_049","Product 049","Grocery","BrandD","372.65","441.43","119981","103","1/8/2026","P_049","3","15",,"2026","1","22"
10,"P_028","Product 028","Grocery","BrandB","285.08","486.14","119934","106","1/16/2026","P_028","3","15",,"2026","1","23"
10,"P_033","Product 033","Home","BrandC","17.69","29.81","119929","107","1/20/2026","P_033","1","15",,"2026","1","23"
12,"P_027","Product 027","Clothing","BrandD","116.38","197.63","120036","107","1/3/2026","P_027","3","0",,"2026","1","24"
13,"P_029","Product 029","Home","BrandB","316.8","425.97","119950","105","1/20/2026","P_029","2","0",,"2026","1","25"
14,"P_019","Product 019","Electronics","BrandB","170.91","230.23","119940","102","1/23/2026","P_019","1","15",,"2026","1","26"
14,"P_037","Product 037","Clothing","BrandB","67.57","108.84","119961","107","1/2/2026","P_037","4","15",,"2026","1","26"
14,"P_041","Product 041","Home","BrandB","230.38","350.8","119936","107","1/4/2026","P_041","4","15",,"2026","1","26"
14,"P_046","Product 046","Electronics","BrandB","276","472","119959","105","1/9/2026","P_046","5","10",,"2026","1","26"
18,"P_040","Product 040","Grocery","BrandA","196.15","286.01","119975","106","1/10/2026","P_040","2","10",,"2026","1","27"
18,"P_045","Product 045","Grocery","BrandA","68.92","109.5","119963","102","1/18/2026","P_045","1","15",,"2026","1","27"
20,"P_009","Product 009","Clothing","BrandC","96.09","153.81","120075","104","1/13/2026","P_009","2","20",,"2026","1","28"
20,"P_015","Product 015","Home","BrandD","281.43","463.89","119948","106","1/14/2026","P_015","2","15",,"2026","1","28"
22,"P_022","Product 022","Sports","BrandB","188.76","337.73","119970","104","1/10/2026","P_022","5","5",,"2026","1","30"
22,"P_035","Product 035","Clothing","BrandC","41.43","64.34","119944","106","1/13/2026","P_035","4","0",,"2026","1","30"
22,"P_048","Product 048","Sports","BrandA","232.9","350.44","119953","104","1/15/2026","P_048","1","0",,"2026","1","30"
25,"P_043","Product 043","Home","BrandA","216.59","306.16","119932","101","1/6/2026","P_043","3","10",,"2026","1","31"
26,"P_001","Product 001","Home","BrandD","291.46","482.98","120010","106","1/15/2026","P_001","4","5",,"2026","1","32"
26,"P_025","Product 025","Electronics","BrandB","92.74","144.61","119938","107","1/6/2026","P_025","5","0",,"2026","1","32"
28,"P_020","Product 020","Home","BrandB","33.73","56.75","119993","104","1/31/2026","P_020","4","0",,"2026","1","33"
29,"P_011","Product 011","Home","BrandA","63.95","107.43","119949","102","1/17/2026","P_011","3","5",,"2026","1","34"
29,"P_018","Product 018","Sports","BrandB","285.64","426.52","119956","106","1/5/2026","P_018","4","20",,"2026","1","34"
29,"P_034","Product 034","Electronics","BrandD","301.56","358.22","119966","104","1/2/2026","P_034","5","10",,"2026","1","34"
32,"P_007","Product 007","Clothing","BrandD","133.42","217.47","119940","108","1/23/2026","P_007","4","20",,"2026","1","36"
33,"P_010","Product 010","Sports","BrandB","13.81","16.9","119945","103","1/4/2026","P_010","1","20",,"2026","1","37"
33,"P_047","Product 047","Grocery","BrandC","237.02","303.44","119928","106","1/8/2026","P_047","5","5",,"2026","1","37"
35,"P_016","Product 016","Grocery","BrandB","183.48","329.03","119941","105","1/20/2026","P_016","2","5",,"2026","1","39"
35,"P_026","Product 026","Clothing","BrandB","148.98","285.01","119937","101","1/15/2026","P_026","3","0",,"2026","1","39"
37,"P_021","Product 021","Grocery","BrandD","112.23","191.7","119968","104","1/6/2026","P_021","4","20",,"2026","1","40"
37,"P_042","Product 042","Electronics","BrandD","54.28","78.27","119935","107","1/27/2026","P_042","3","0",,"2026","1","40"
39,"P_005","Product 005","Sports","BrandD","58.75","90.98","119933","102","1/27/2026","P_005","4","5",,"2026","1","41"
39,"P_023","Product 023","Home","BrandA","193.9","336.3","119943","107","1/10/2026","P_023","2","0",,"2026","1","41"
41,"P_017","Product 017","Home","BrandB","314.84","458.33","119929","103","1/20/2026","P_017","5","5",,"2026","1","42"
41,"P_039","Product 039","Electronics","BrandD","179.34","242.93","119964","106","1/10/2026","P_039","4","20",,"2026","1","42"
43,"P_012","Product 012","Clothing","BrandD","260.56","358.56","119931","103","1/8/2026","P_012","1","5",,"2026","1","43"
43,"P_031","Product 031","Clothing","BrandD","69.33","125.63","119967","103","1/1/2026","P_031","4","15",,"2026","1","43"
45,"P_024","Product 024","Electronics","BrandC","208.42","299.74","119930","102","1/12/2026","P_024","4","5",,"2026","1","47"
46,"P_013","Product 013","Sports","BrandB","198.67","397.19","119928","107","1/8/2026","P_013","4","20",,"2026","1","50"
47,"P_030","Product 030","Home","BrandB","272.48","363.65","119983","108","1/13/2026","P_030","5","5",,"2026","1","53"
47,"P_044","Product 044","Grocery","BrandD","145.03","274.52","119934","104","1/16/2026","P_044","4","15",,"2026","1","53"
49,"P_032","Product 032","Home","BrandB","115.04","135.47","119929","102","1/20/2026","P_032","5","20",,"2026","1","65"
50,"P_002","Product 002","Sports","BrandC","165.08","307.45","120042","104","1/10/2026","P_002","4","0",,"2026","1","9"
1,"P_011","Product 011","Home","BrandA","63.95","107.43","120359","104","2/12/2026","P_011","4","10",,"2026","2","24"
1,"P_032","Product 032","Home","BrandB","115.04","135.47","120289","102","2/9/2026","P_032","1","10",,"2026","2","24"
3,"P_004","Product 004","Sports","BrandC","89.45","155.17","120312","103","2/17/2026","P_004","1","0",,"2026","2","25"
3,"P_035","Product 035","Clothing","BrandC","41.43","64.34","120285","104","2/28/2026","P_035","1","5",,"2026","2","25"
3,"P_047","Product 047","Grocery","BrandC","237.02","303.44","120382","107","2/17/2026","P_047","1","15",,"2026","2","25"
6,"P_049","Product 049","Grocery","BrandD","372.65","441.43","120357","106","2/21/2026","P_049","3","15",,"2026","2","26"
7,"P_042","Product 042","Electronics","BrandD","54.28","78.27","120288","102","2/12/2026","P_042","2","10",,"2026","2","27"
8,"P_027","Product 027","Clothing","BrandD","116.38","197.63","120356","104","2/15/2026","P_027","5","5",,"2026","2","32"
8,"P_038","Product 038","Sports","BrandC","324.13","448.92","120313","108","2/21/2026","P_038","1","0",,"2026","2","32"
10,"P_017","Product 017","Home","BrandB","314.84","458.33","120371","106","2/9/2026","P_017","1","5",,"2026","2","34"
11,"P_031","Product 031","Clothing","BrandD","69.33","125.63","120295","105","2/7/2026","P_031","1","20",,"2026","2","37"
12,"P_048","Product 048","Sports","BrandA","232.9","350.44","120318","103","2/18/2026","P_048","3","10",,"2026","2","38"
12,"P_050","Product 050","Home","BrandB","202.07","315.93","120304","102","2/21/2026","P_050","3","15",,"2026","2","38"
14,"P_020","Product 020","Home","BrandB","33.73","56.75","120298","105","2/17/2026","P_020","2","10",,"2026","2","40"
15,"P_012","Product 012","Clothing","BrandD","260.56","358.56","120302","105","2/26/2026","P_012","2","5",,"2026","2","41"
16,"P_006","Product 006","Grocery","BrandA","14.29","17.66","120291","108","2/7/2026","P_006","1","15",,"2026","2","42"
17,"P_009","Product 009","Clothing","BrandC","96.09","153.81","120328","108","2/21/2026","P_009","3","20",,"2026","2","43"
17,"P_014","Product 014","Grocery","BrandD","191.33","306.92","120290","104","2/13/2026","P_014","5","15",,"2026","2","43"
17,"P_024","Product 024","Electronics","BrandC","208.42","299.74","120341","103","2/1/2026","P_024","1","15",,"2026","2","43"
20,"P_001","Product 001","Home","BrandD","291.46","482.98","120323","107","2/4/2026","P_001","3","10",,"2026","2","44"
20,"P_041","Product 041","Home","BrandB","230.38","350.8","120320","105","2/20/2026","P_041","5","10",,"2026","2","44"
22,"P_022","Product 022","Sports","BrandB","188.76","337.73","120288","106","2/12/2026","P_022","5","0",,"2026","2","45"
22,"P_028","Product 028","Grocery","BrandB","285.08","486.14","120293","103","2/8/2026","P_028","4","0",,"2026","2","45"
24,"P_005","Product 005","Sports","BrandD","58.75","90.98","120315","107","2/10/2026","P_005","1","15",,"2026","2","46"
25,"P_025","Product 025","Electronics","BrandB","92.74","144.61","120385","108","2/12/2026","P_025","2","20",,"2026","2","47"
25,"P_045","Product 045","Grocery","BrandA","68.92","109.5","120303","104","2/18/2026","P_045","2","20",,"2026","2","47"
25,"P_046","Product 046","Electronics","BrandB","276","472","120292","106","2/25/2026","P_046","5","10",,"2026","2","47"
28,"P_033","Product 033","Home","BrandC","17.69","29.81","120310","101","2/15/2026","P_033","4","15",,"2026","2","48"
29,"P_002","Product 002","Sports","BrandC","165.08","307.45","120287","101","2/6/2026","P_002","1","5",,"2026","2","49"
30,"P_021","Product 021","Grocery","BrandD","112.23","191.7","120323","108","2/4/2026","P_021","4","15",,"2026","2","51"
31,"P_023","Product 023","Home","BrandA","193.9","336.3","120294","101","2/19/2026","P_023","5","15",,"2026","2","52"
31,"P_044","Product 044","Grocery","BrandD","145.03","274.52","120286","108","2/19/2026","P_044","5","15",,"2026","2","52"
33,"P_036","Product 036","Sports","BrandD","115.24","225.27","120400","103","2/12/2026","P_036","4","10",,"2026","2","53"
34,"P_018","Product 018","Sports","BrandB","285.64","426.52","120308","103","2/18/2026","P_018","4","20",,"2026","2","54"
35,"P_013","Product 013","Sports","BrandB","198.67","397.19","120297","105","2/8/2026","P_013","2","10",,"2026","2","55"
36,"P_019","Product 019","Electronics","BrandB","170.91","230.23","120301","102","2/20/2026","P_019","2","15",,"2026","2","56"
36,"P_039","Product 039","Electronics","BrandD","179.34","242.93","120299","102","2/12/2026","P_039","3","15",,"2026","2","56"
38,"P_010","Product 010","Sports","BrandB","13.81","16.9","120354","106","2/17/2026","P_010","3","5",,"2026","2","58"
38,"P_040","Product 040","Grocery","BrandA","196.15","286.01","120284","104","2/12/2026","P_040","3","10",,"2026","2","58"
40,"P_008","Product 008","Clothing","BrandC","110.44","203.49","120298","104","2/17/2026","P_008","4","20",,"2026","2","59"
40,"P_029","Product 029","Home","BrandB","316.8","425.97","120297","102","2/8/2026","P_029","3","15",,"2026","2","59"
42,"P_015","Product 015","Home","BrandD","281.43","463.89","120293","104","2/8/2026","P_015","1","10",,"2026","2","60"
43,"P_030","Product 030","Home","BrandB","272.48","363.65","120294","106","2/19/2026","P_030","3","0",,"2026","2","62"
44,"P_043","Product 043","Home","BrandA","216.59","306.16","120321","101","2/12/2026","P_043","1","5",,"2026","2","64"
45,"P_016","Product 016","Grocery","BrandB","183.48","329.03","120303","101","2/18/2026","P_016","5","0",,"2026","2","65"
46,"P_037","Product 037","Clothing","BrandB","67.57","108.84","120291","104","2/7/2026","P_037","1","0",,"2026","2","69"
47,"P_034","Product 034","Electronics","BrandD","301.56","358.22","120296","102","2/13/2026","P_034","3","20",,"2026","2","76"
48,"P_026","Product 026","Clothing","BrandB","148.98","285.01","120292","103","2/25/2026","P_026","4","10",,"2026","2","79"
49,"P_007","Product 007","Clothing","BrandD","133.42","217.47","120301","106","2/20/2026","P_007","1","5",,"2026","2","82"
50,"P_003","Product 003","Clothing","BrandD","95.83","145.24","120284","103","2/12/2026","P_003","4","5",,"2026","2","84"
1,"P_019","Product 019","Electronics","BrandB","170.91","230.23","120787","105","3/11/2026","P_019","2","10",,"2026","3","13"
2,"P_047","Product 047","Grocery","BrandC","237.02","303.44","120872","107","3/26/2026","P_047","3","0",,"2026","3","16"
3,"P_003","Product 003","Clothing","BrandD","95.83","145.24","120786","108","3/30/2026","P_003","4","0",,"2026","3","25"
3,"P_015","Product 015","Home","BrandD","281.43","463.89","120793","104","3/11/2026","P_015","2","10",,"2026","3","25"
3,"P_024","Product 024","Electronics","BrandC","208.42","299.74","120801","103","3/30/2026","P_024","2","20",,"2026","3","25"
3,"P_025","Product 025","Electronics","BrandB","92.74","144.61","120812","101","3/14/2026","P_025","1","5",,"2026","3","25"
7,"P_022","Product 022","Sports","BrandB","188.76","337.73","120845","101","3/28/2026","P_022","3","15",,"2026","3","26"
7,"P_039","Product 039","Electronics","BrandD","179.34","242.93","120930","105","3/5/2026","P_039","1","0",,"2026","3","26"
7,"P_040","Product 040","Grocery","BrandA","196.15","286.01","120881","102","3/2/2026","P_040","2","20",,"2026","3","26"
10,"P_004","Product 004","Sports","BrandC","89.45","155.17","120931","103","3/5/2026","P_004","4","0",,"2026","3","27"
11,"P_007","Product 007","Clothing","BrandD","133.42","217.47","120785","102","3/10/2026","P_007","1","0",,"2026","3","28"
12,"P_009","Product 009","Clothing","BrandC","96.09","153.81","120824","101","3/18/2026","P_009","5","10",,"2026","3","33"
